Official Name State,Official Name Suburb,latitude,longitude
New South Wales,Dartbrook,-32.15118374,150.8209003
New South Wales,Eagle Vale,-34.03760836,150.8125194
New South Wales,Edgeworth,-32.92301357,151.6199279
New South Wales,Falconer,-30.16950778,151.7337726
New South Wales,Forresters Beach,-33.40677687,151.4669365
New South Wales,Geurie,-32.37490511,148.8539163
New South Wales,Gineroi,-29.73450121,150.4984469
New South Wales,Girilambone,-31.23528418,146.860926
New South Wales,Glen William,-32.51145035,151.7953493
New South Wales,Glendon,-32.58686369,151.28507
New South Wales,Gloucester Tops,-32.06616992,151.6196541
New South Wales,Gogeldrie,-34.58499062,146.2819829
New South Wales,Gordon (NSW),-33.75551258,151.1535634
New South Wales,Grassy Head,-30.7844206,152.9857772
New South Wales,Greenhills Beach,-34.03704176,151.1621602
New South Wales,Grosses Plain,-36.563636,148.4620682
New South Wales,Gunbar,-33.93617584,145.2968883
New South Wales,Gungal,-32.26439246,150.4755618
New South Wales,Hallidays Point,-32.06644707,152.5015051
New South Wales,Hallsville,-31.0110673,150.8741094
New South Wales,Hanging Rock,-31.50350066,151.2481821
New South Wales,Highfields (NSW),-32.95584464,151.7173293
New South Wales,Hill End (NSW),-33.02595883,149.4465661
New South Wales,Illawong,-33.9991923,151.0387075
New South Wales,Isabella,-33.94964528,149.6589314
New South Wales,Jellat Jellat,-36.72425446,149.8812294
New South Wales,Jerrong,-34.16015606,149.8450004
New South Wales,Kalaru,-36.72998835,149.9307496
New South Wales,Kew (NSW),-31.64376692,152.7375158
New South Wales,Killongbutta,-33.18716943,149.4254679
New South Wales,Kingsvale,-34.44966366,148.3362864
New South Wales,Kitchener,-32.88068907,151.3646775
New South Wales,Kooba,-34.42543114,146.1025965
New South Wales,Korora,-30.24958138,153.1166681
New South Wales,Lake Munmorah,-33.19028807,151.573287
New South Wales,Lansdowne (Mid-Coast - NSW),-31.7612738,152.5146573
New South Wales,Little Hartley,-33.58564252,150.1976981
New South Wales,Longueville,-33.8292162,151.1690617
New South Wales,Macquarie Pass,-34.56238752,150.6613877
New South Wales,Mangerton,-34.4327714,150.8727242
New South Wales,Mardi,-33.29364152,151.4013953
New South Wales,Menah,-32.5342003,149.5445237
New South Wales,Mila,-37.05089947,149.1598204
New South Wales,Milsons Passage,-33.51578566,151.1783319
New South Wales,Moleville Creek,-29.57111644,152.9055071
New South Wales,Mollymook,-35.34111348,150.4696016
New South Wales,Mookerawa,-32.79212177,149.1662844
New South Wales,Mount Hunter,-34.09922498,150.6120299
New South Wales,Mount Lindsey,-34.4514538,150.5703489
New South Wales,Mount Wilson,-33.50410472,150.3881183
New South Wales,Mourquong,-34.14154013,142.1617298
New South Wales,Nangus,-35.02166923,147.929347
New South Wales,Niagara Park,-33.37640995,151.3485476
New South Wales,Norah Head,-33.28527103,151.5612435
New South Wales,Nulkaba,-32.80196584,151.3605592
New South Wales,Old Toongabbie,-33.7877481,150.9699324
New South Wales,Parkes (NSW),-33.10189181,148.2726993
New South Wales,Pejar,-34.53355476,149.5365408
New South Wales,Pindimar,-32.6567642,152.0941853
New South Wales,Pinnacle (NSW),-33.74001634,147.9430962
New South Wales,Portland (NSW),-33.35652361,149.972861
New South Wales,Potts Hill,-33.89270641,151.0324535
New South Wales,Ramsgate Beach,-33.9821596,151.1462158
New South Wales,Rose Valley (Snowy Monaro Regional - NSW),-36.12406098,149.2598133
New South Wales,Roto,-32.99185194,145.3525964
New South Wales,Rouchel,-32.14832064,150.9943926
New South Wales,Roughit,-32.5724585,151.2476214
New South Wales,Rugby,-34.38511818,149.0122709
New South Wales,Sandy Beach,-30.14429452,153.1789615
New South Wales,Silverwater (Parramatta - NSW),-33.83416444,151.0462111
New South Wales,South Grafton,-29.72803983,152.9387688
New South Wales,Spring Flat,-32.67057837,149.6056107
New South Wales,Swansea Heads,-33.09336203,151.6591778
New South Wales,Talmalmo,-35.93968856,147.4387202
New South Wales,Tarraganda,-36.67232204,149.8695026
New South Wales,Temora,-34.44814542,147.5126967
New South Wales,Thredbo,-36.52903703,148.361808
New South Wales,Toongabbie (NSW),-33.79034754,150.9485792
New South Wales,Toonumbar,-28.52972446,152.7609798
New South Wales,Ulamambri,-31.26126374,149.5056118
New South Wales,Violet Hill,-32.45116289,152.3209127
New South Wales,Wallis Lake,-32.25258477,152.4901051
New South Wales,Wambool,-33.50459404,149.7600343
New South Wales,Wandook,-35.42339807,145.0296988
New South Wales,Wanganui,-28.56658807,153.3816289
New South Wales,Warragai Creek,-29.56291236,152.975483
New South Wales,Wattle Grove (NSW),-33.9534171,150.9399849
New South Wales,Welaregang,-36.01135984,147.9647267
New South Wales,Wendoree Park,-33.45590434,151.1639797
New South Wales,Werai,-34.61045484,150.3643941
New South Wales,Winston Hills,-33.77656578,150.9807955
New South Wales,Wombat Creek (NSW),-29.51598799,152.7574186
New South Wales,Woodlawn,-28.76384917,153.3194955
New South Wales,Woody Head,-29.36725127,153.3667689
New South Wales,Woolbrook,-30.95838823,151.3215496
New South Wales,Wyee Point,-33.14582482,151.5076732
New South Wales,Yanderra,-34.31736517,150.5714123
Victoria,Arcadia (Vic.),-36.53837383,145.3733644
Victoria,Arcadia South,-36.59376694,145.3811255
Victoria,Ballapur,-35.97215497,142.7503964
Victoria,Balnarring Beach,-38.39177933,145.1203776
Victoria,Barjarg,-36.91876609,146.0035663
Victoria,Barnawartha,-36.07890414,146.6733425
Victoria,Beeac,-38.18126862,143.664618
Victoria,Belgrave Heights,-37.92624511,145.3435786
Victoria,Bena,-38.4401538,145.7358473
Victoria,Benambra,-36.8846453,147.8070112
Victoria,Bimbourie,-35.34038097,142.759778
Victoria,Bolwarrah,-37.51196884,144.1095452
Victoria,Briagolong,-37.80482536,147.0870879
Victoria,Broomfield,-37.38436265,143.9069927
Victoria,Buckley Swamp,-37.8588839,142.0867953
Victoria,Buckrabanyule,-36.26944502,143.5209131
Victoria,Burkes Bridge,-35.82996011,144.3382934
Victoria,Camberwell (Vic.),-37.83839806,145.0737152
Victoria,Cardigan,-37.53967777,143.7391435
Victoria,Caringal,-37.9479009,146.3380597
Victoria,Carrum,-38.0767641,145.1279546
Victoria,Chillingollah,-35.27373936,143.0434381
Victoria,Corndale (Vic.),-37.54079806,141.2546789
Victoria,Cranbourne South,-38.15440858,145.251918
Victoria,Dandenong,-37.98501786,145.2119203
Victoria,Dandenong North,-37.95588368,145.2142577
Victoria,Dandongadale,-36.83971516,146.7035246
Victoria,Daylesford,-37.3446798,144.1500385
Victoria,Denver,-37.28449134,144.2917883
Victoria,Docklands,-37.8183004,144.9403563
Victoria,Don Valley,-37.73637353,145.5922777
Victoria,Dooboobetic,-36.37875115,143.2010252
Victoria,Dorodong,-37.31190261,141.048133
Victoria,Duchembegarra,-36.62110979,141.8952388
Victoria,Dunnstown,-37.59407199,143.972209
Victoria,Ebden,-36.16142669,147.0339345
Victoria,Edi Upper,-36.75188316,146.5216413
Victoria,Fernshaw,-37.61611249,145.6383628
Victoria,Fiery Flat,-36.41137595,143.8105528
Victoria,Fitzroy North,-37.78391666,144.9843677
Victoria,Glenlogie,-37.23901555,143.2946741
Victoria,Gunbower,-35.94940946,144.3549768
Victoria,Happy Valley (Swan Hill - Vic.),-34.70168153,142.713774
Victoria,Heathmere,-38.2129001,141.6253062
Victoria,Hinnomunjie,-37.01251988,147.6537562
Victoria,Hopetoun (Vic.),-35.70895703,142.3520064
Victoria,Jancourt East,-38.41833691,143.1885778
Victoria,Kalimna West,-37.81448737,147.9394036
Victoria,Kamarooka North,-36.40402239,144.3137576
Victoria,Karramomus,-36.53054031,145.4918515
Victoria,Kawarren,-38.49683197,143.6128052
Victoria,Kinglake West,-37.47868589,145.2501645
Victoria,Kooloonong,-34.85785023,143.1195979
Victoria,Koorlong,-34.3150082,142.0457829
Victoria,Kooroocheang,-37.3005112,144.0440874
Victoria,Labertouche,-38.02987096,145.7933189
Victoria,Laen,-36.43575493,142.8277551
Victoria,Lake Lonsdale,-37.03348935,142.6252694
Victoria,Lalor,-37.66672482,145.0128369
Victoria,Loch Sport,-38.05956475,147.5625018
Victoria,Longerenong,-36.58488909,142.3419863
Victoria,Longford (Vic.),-38.21711117,147.0925053
Victoria,Longwood East,-36.83824467,145.4559351
Victoria,Lucyvale,-36.30288406,147.6083491
Victoria,Lyndhurst (Vic.),-38.06854746,145.2307588
Victoria,McMahons Creek,-37.70023923,145.850162
Victoria,Mead,-35.81084457,144.1149983
Victoria,Meadow Heights,-37.65116316,144.9185713
Victoria,Mentone,-37.98158738,145.069399
Victoria,Middle Park (Vic.),-37.85113657,144.9620374
Victoria,Mingay,-37.8443162,143.3222268
Victoria,Mitchellstown,-36.83579747,145.0469629
Victoria,Mitiamo,-36.21545057,144.2397174
Victoria,Moondarra,-38.04783766,146.3533452
Victoria,Moorabool,-38.04906937,144.2833425
Victoria,Moorooduc,-38.24700073,145.1190147
Victoria,Mortlake (Vic.),-38.05769549,142.8089263
Victoria,Mount Buller,-37.26082996,146.4356139
Victoria,Mount Burnett,-37.97423983,145.5084277
Victoria,Mount Camel,-36.80776751,144.7468487
Victoria,Mount Wallace,-37.73030338,144.2097059
Victoria,Mudgegonga,-36.49479483,146.8650287
Victoria,Mumbannar,-37.92109071,141.0887483
Victoria,Myrtleford,-36.57300606,146.7400052
Victoria,Mystic Park,-35.56489,143.7320736
Victoria,Naroghid,-38.25224329,143.0669332
Victoria,Natimuk,-36.73529216,141.9358582
Victoria,Neereman,-36.91848889,143.9281168
Victoria,Neerim East,-37.99618533,146.0536226
Victoria,Nerring,-37.49791764,143.4459984
Victoria,Newfield,-38.5625328,143.0104827
Victoria,Nichols Point,-34.21194958,142.2145784
Victoria,North Wangaratta,-36.32588468,146.3441662
Victoria,Nunawading,-37.81745414,145.1764864
Victoria,Oakleigh South,-37.92441582,145.0942789
Victoria,Ozenkadnook,-36.83011857,141.356542
Victoria,Panmure,-38.33162408,142.7223233
Victoria,Pine Mountain (Vic.),-36.01191211,147.8327582
Victoria,Pioneer Bay,-38.38066718,145.5494751
Victoria,Point Lonsdale,-38.26802226,144.6019786
Victoria,Portland (Vic.),-38.36125544,141.6037047
Victoria,Reedy Lake,-35.66386223,143.8757674
Victoria,Roses Gap,-36.97418283,142.4561898
Victoria,Rupanyup,-36.63244225,142.6718279
Victoria,San Remo (Vic.),-38.52806862,145.4106757
Victoria,Sebastopol (Vic.),-37.6002144,143.8356884
Victoria,Smeaton,-37.30371471,143.9565727
Victoria,Soldiers Hill (Vic.),-37.54953398,143.858597
Victoria,South Geelong,-38.16680028,144.361287
Victoria,South Yarra,-37.83928169,144.9919139
Victoria,Springfield (Macedon Ranges - Vic.),-37.33139677,144.8202109
Victoria,St Albans (Vic.),-37.74510576,144.8050666
Victoria,Stirling (Vic.),-37.45186501,147.7101063
Victoria,Streatham,-37.64023745,143.0861752
Victoria,Sugarloaf (Vic.),-38.69099267,143.7973939
Victoria,Surf Beach (Vic.),-38.50962199,145.2897034
Victoria,Swan Hill West,-35.36597153,143.4038561
Victoria,Tallandoon,-36.40062769,147.2238647
Victoria,Tambo Upper,-37.76512627,147.8704082
Victoria,Tandarra,-36.43325982,144.2116529
Victoria,The Cove,-38.49033457,142.6970402
Victoria,Timmering,-36.34787055,144.8780652
Victoria,Tresco,-35.50426815,143.6898015
Victoria,Viewbank,-37.73979203,145.0933112
Victoria,Walmer (Vic.),-36.97491487,144.1620229
Victoria,Wantirna South,-37.87391761,145.2220492
Victoria,Warrenheip,-37.57460853,143.9238935
Victoria,Waterholes,-37.64795597,147.6933354
Victoria,Westby,-35.63966695,143.9682746
Victoria,Winnambool,-34.96050499,142.7675591
Victoria,Winton North,-36.4593408,146.0982455
Victoria,Woolsthorpe,-38.14814305,142.4632153
Victoria,Wrixon,-37.6841849,146.8510874
Victoria,Wye River,-38.62493723,143.849373
Victoria,Yackandandah,-36.33565857,146.8679882
Victoria,Yapeen,-37.11739423,144.1685518
Victoria,Yarraville,-37.81790516,144.8819865
Victoria,Yuroke,-37.5799898,144.8639505
Queensland,Aldoga,-23.83601445,151.0611166
Queensland,Alice River,-19.3455049,146.6204247
Queensland,Allandale (Qld),-28.00836974,152.7591176
Queensland,Augustine Heights,-27.66218201,152.8802998
Queensland,Ban Ban,-25.69407782,151.8103546
Queensland,Beachmere,-27.10786627,153.044558
Queensland,Blue Mountain Heights,-27.49822133,151.9571143
Queensland,Bolwarra (Qld),-17.44093156,144.0416737
Queensland,Bongaree,-27.07926272,153.1657472
Queensland,Boondandilla,-27.92206221,150.6048069
Queensland,Boulder Creek,-23.66987955,150.3131855
Queensland,Bracewell,-23.92397258,150.9137985
Queensland,Brandy Creek (Qld),-20.33516286,148.6733504
Queensland,Branyan,-24.91350495,152.2725317
Queensland,Bucasia,-21.03520988,149.1498126
Queensland,Bungaban,-25.90295105,150.1961893
Queensland,Byellee,-23.8740692,151.1947462
Queensland,Cambooya,-27.72028891,151.8498147
Queensland,Cannon Creek (Scenic Rim - Qld),-28.07871071,152.7293065
Queensland,Capalaba,-27.54330076,153.2028722
Queensland,Castaways Beach,-26.42993419,153.0976843
Queensland,Cecil Plains,-27.52725555,151.1722717
Queensland,Chambers Flat,-27.74704972,153.0796488
Queensland,Charlwood,-28.00799662,152.5771483
Queensland,Cherwell,-25.28278945,152.4793263
Queensland,Cobbs Hill,-26.05477579,151.9092165
Queensland,Commissioners Flat,-26.87215647,152.8425982
Queensland,Cooloola,-26.04099387,153.0353648
Queensland,Crystal Creek (Qld),-19.01714847,146.2744823
Queensland,Dalrymple Heights,-21.05210867,148.5222575
Queensland,Dalveen,-28.45078864,151.9343802
Queensland,Danderoo,-28.2527084,152.2310481
Queensland,Dauan Island,-9.421394983,142.5360424
Queensland,Donnybrook (Qld),-27.00415351,153.0527276
Queensland,Dunnrock,-21.26308636,149.1816262
Queensland,Eastern Heights,-27.62637551,152.7741973
Queensland,Egypt,-27.67707467,152.1007772
Queensland,Ellinthorp,-28.04844717,151.9176206
Queensland,Emerald (Qld),-23.54152837,148.1319581
Queensland,Emu Park,-23.25356009,150.802043
Queensland,Eudlo,-26.73025873,152.9396155
Queensland,Eukey,-28.78582608,151.9820036
Queensland,Forestdale,-27.66329497,153.0037297
Queensland,Forty Mile,-17.96884801,144.7638509
Queensland,Gemini Mountains,-22.45139174,147.8610212
Queensland,Gilla,-26.90183155,152.0102347
Queensland,Gilldora,-26.29954146,152.6796149
Queensland,Glenlogan,-27.83413787,153.0015343
Queensland,Gordonvale,-17.08315332,145.7960828
Queensland,Gowrie Little Plain,-27.43150914,151.8462264
Queensland,Grosvenor,-25.43591844,151.1712226
Queensland,Hail Creek,-21.44582735,148.4121991
Queensland,Halliford,-27.458226,150.9589989
Queensland,Holloways Beach,-16.84465113,145.7311588
Queensland,Kensington Grove,-27.53278527,152.472106
Queensland,Kooralgin,-26.93330867,151.9377362
Queensland,Kulgun,-27.93115164,152.6814359
Queensland,Kumbarilla,-27.26216617,150.8985541
Queensland,Laidley Creek West,-27.67049825,152.3542847
Queensland,Lake Monduran,-24.81826375,151.787792
Queensland,Leslie,-28.17253947,151.9165769
Queensland,Lockrose,-27.48899936,152.4599946
Queensland,Lonesome Creek,-24.90503654,150.116596
Queensland,McDesme,-19.61565652,147.3986941
Queensland,Midgeree Bar,-17.80599832,146.0727923
Queensland,Moore,-26.88478266,152.2751468
Queensland,Mount Moriah,-27.47565245,151.4858089
Queensland,Mount Peter,-17.06253126,145.7356307
Queensland,Mount St John,-19.25191838,146.7398301
Queensland,Mulara,-23.20179172,150.6168757
Queensland,Munbilla,-27.88030774,152.6528658
Queensland,Mungallala South,-26.76360828,147.4484076
Queensland,Murarrie,-27.45402279,153.1080297
Queensland,Nerang,-27.98133008,153.3121346
Queensland,New Farm,-27.46666419,153.0459509
Queensland,Nindooinbah,-28.05437453,153.0655663
Queensland,Nine Mile Creek,-23.72260455,150.4448104
Queensland,Noah,-16.18018833,145.3491039
Queensland,Normanton,-17.87730768,140.8988462
Queensland,North Lakes,-27.222096,153.0139854
Queensland,Northhead,-18.72036771,143.1720183
Queensland,Oakview,-26.11972169,152.3296732
Queensland,Ottaba,-27.14932702,152.3823457
Queensland,Peel Island,-27.49834611,153.3551735
Queensland,Pelican Waters,-26.83223666,153.1007983
Queensland,Pinnacles,-19.44154623,146.6749046
Queensland,Point Lookout,-27.43096527,153.5291547
Queensland,Pomona (Qld),-26.36530025,152.8702202
Queensland,Purrawunda,-27.51974142,151.6144102
Queensland,Redbank Creek,-27.29323105,152.2931987
Queensland,Rossmoya,-23.05007586,150.4949891
Queensland,Sheldon,-27.58435696,153.2005552
Queensland,Silver Valley,-17.54563009,145.2640381
Queensland,Silverleaf,-26.17616615,151.8026844
Queensland,Sippy Downs,-26.72250048,153.0807852
Queensland,Southern Cross (Qld),-20.02612754,146.1803532
Queensland,Springsure,-24.09684392,148.0732229
Queensland,Staaten,-16.65197808,142.9190838
Queensland,Stewart Creek Valley,-16.29040887,145.3092423
Queensland,Stewarton (Qld),-23.7697609,148.9146671
Queensland,Sunny Nook,-26.11533647,151.8870976
Queensland,The Palms,-26.18642881,152.584251
Queensland,Trinity Beach,-16.79565691,145.6945776
Queensland,Tuchekoi,-26.40529189,152.7614022
Queensland,Tumoulin,-17.56352677,145.4339526
Queensland,Upper Barron,-17.38220699,145.5124741
Queensland,Virginia (Qld),-27.37733305,153.06305
Queensland,Waverley (Qld),-21.52719119,139.0658059
Queensland,Whiteside,-27.24956056,152.9139985
Queensland,Wildash,-28.33634684,152.0626697
Queensland,Witheren,-28.03912399,153.191591
Queensland,Woodbury (Qld),-22.98250418,150.7232133
Queensland,Wynnum West,-27.45212934,153.152334
Queensland,Yandilla,-27.85208472,151.36474
Queensland,Yarraman (Qld),-26.82817759,151.9862359
Queensland,Yarranlea,-27.72101536,151.5452385
South Australia,Altona (SA),-34.60174706,138.9173975
South Australia,Amata,-26.15657834,131.1447367
South Australia,Anama,-33.68673624,138.5654664
South Australia,Beachport,-37.44034812,140.0277617
South Australia,Belalie East,-33.27472169,138.7111323
South Australia,Blakiston,-35.04482056,138.8865258
South Australia,Cobdogla,-34.2354333,140.411438
South Australia,Coles,-37.24979246,140.5150299
South Australia,Commonwealth Hill,-28.79057372,133.4211806
South Australia,Coulta,-34.40538163,135.4550839
South Australia,Deep Creek (SA),-35.63291415,138.2169468
South Australia,East Moonta,-34.08197462,137.6277427
South Australia,Eba Anchorage,-32.67939251,134.2724197
South Australia,Eight Mile Creek (SA),-38.0206143,140.8020864
South Australia,Farrell Flat,-33.81395711,138.7885881
South Australia,Fisher (SA),-34.52322002,139.513749
South Australia,Flaxley,-35.13860189,138.8182386
South Australia,Glencoe (SA),-37.68544921,140.6130789
South Australia,Hacklins Corner,-33.43338105,138.6728766
South Australia,Hayborough,-35.53235342,138.6444456
South Australia,Highgate (SA),-34.96161717,138.6217385
South Australia,Honiton,-35.11018751,137.640004
South Australia,Inman Valley,-35.48036125,138.4789263
South Australia,Jamestown,-33.16302531,138.5935902
South Australia,Kersbrook,-34.75065861,138.8605426
South Australia,Kyeema,-35.27175886,138.679513
South Australia,Lower Broughton,-33.31942038,137.9612372
South Australia,Maryvale (SA),-32.87282749,134.4792645
South Australia,Millbrook (SA),-34.82395126,138.8081156
South Australia,Mooleulooloo,-31.60840821,140.5075944
South Australia,Nain,-34.44572381,138.8925321
South Australia,New Residence,-34.35997441,140.3923742
South Australia,North Beach (SA),-33.90288917,137.6329023
South Australia,Olary,-32.2791463,140.3033591
South Australia,Osborne (SA),-34.79780468,138.5011539
South Australia,Paradise (SA),-34.871047,138.6763422
South Australia,Peake,-35.37343884,139.9497474
South Australia,Peep Hill,-34.15124172,139.1616268
South Australia,Pellaring Flat,-34.8621493,139.3899537
South Australia,Pirie East,-33.26177844,137.9991463
South Australia,Pleasant Park,-37.64373381,140.9072359
South Australia,Port Gawler,-34.6470411,138.4684461
South Australia,Pyap West,-34.55606415,140.4123768
South Australia,Redbanks,-34.48147856,138.5751939
South Australia,Reedy Creek (SA),-36.98467779,140.0093054
South Australia,Rhynie,-34.14012405,138.681721
South Australia,Roseworthy,-34.52880203,138.7512448
South Australia,Royston Park,-34.89740699,138.6301615
South Australia,Sampson Flat,-34.74900443,138.7915941
South Australia,Seaview Downs,-35.04213116,138.5383475
South Australia,Semaphore Park,-34.85561158,138.4857408
South Australia,Shaugh,-35.92881964,140.8515926
South Australia,St Kitts,-34.35910511,139.0794821
South Australia,The Gap (SA),-36.70248987,140.7062284
South Australia,Tilley Swamp,-36.35248539,139.9052618
South Australia,Virginia (SA),-34.66264234,138.5713781
South Australia,Wanilla,-34.52045474,135.6869885
South Australia,West Lakes,-34.87329536,138.4948243
South Australia,Willaston,-34.58650639,138.7412731
South Australia,Woodforde,-34.90478029,138.7082693
South Australia,Yatala Vale,-34.79399888,138.7427681
Western Australia,Alkimos,-31.61436461,115.6863209
Western Australia,Argyle (WA),-33.54583066,115.7706996
Western Australia,Belhus,-31.78152283,116.0095728
Western Australia,Boilup,-33.76135128,117.0174398
Western Australia,Boodarie,-20.5055918,118.5259387
Western Australia,Boorara Brook,-34.67176647,116.2083092
Western Australia,Bowes,-28.45327279,114.5943106
Western Australia,Bull Creek (WA),-32.05626296,115.8624625
Western Australia,Bullsbrook,-31.66307065,116.0289523
Western Australia,Burnside (WA),-33.92839895,115.0240863
Western Australia,Butler (WA),-31.64311521,115.704406
Western Australia,Cancanning,-33.12001909,117.5884867
Western Australia,Catterick,-33.83476241,116.1430507
Western Australia,Chidlow,-31.85005568,116.2698074
Western Australia,Cosmo Newbery,-28.10272472,123.5097174
Western Australia,Courtenay,-34.18494865,115.2722304
Western Australia,Cowalla,-31.09852426,115.5652896
Western Australia,Crowea,-34.53481206,116.1731837
Western Australia,Dixvale,-34.20180474,116.0583906
Western Australia,Drummond Cove,-28.67332985,114.6162024
Western Australia,Dulbelling,-31.99888214,117.258127
Western Australia,Eagle Bay,-33.56183268,115.0618999
Western Australia,East Popanyinning,-32.63153392,117.2509688
Western Australia,Emu Flat (WA),-31.0289783,122.3735215
Western Australia,Emu Point,-34.99529531,117.9371647
Western Australia,Flint,-32.20797265,116.4516247
Western Australia,Glen Forrest,-31.91911662,116.1072466
Western Australia,Goode Beach,-35.08671624,117.9317921
Western Australia,Green Head,-30.06705919,115.0303445
Western Australia,Gundaring,-33.33297257,117.4962674
Western Australia,Gwelup,-31.87148153,115.7948257
Western Australia,Inkpen,-31.84323039,116.5725043
Western Australia,Kalannie,-30.29633252,117.1828625
Western Australia,Kaloorup,-33.78277489,115.2082229
Western Australia,Kalumburu,-14.29450581,126.6412874
Western Australia,Karnup,-32.41747399,115.7945234
Western Australia,Karratha,-20.73456212,116.8451145
Western Australia,Kellerberrin,-31.63578343,117.7040271
Western Australia,Kirup,-33.70486908,115.9306333
Western Australia,Lowden,-33.53420195,115.9649121
Western Australia,Macleod (WA),-24.20872068,113.7159553
Western Australia,Mantamaru,-25.85972876,127.675544
Western Australia,Merilup,-33.31450315,118.202098
Western Australia,Mogumber,-31.01553001,116.0472683
Western Australia,Mosman Park (WA),-32.01473164,115.7655789
Western Australia,Mount Erin,-28.57046141,114.8564142
Western Australia,Mount Holland,-32.12034027,119.5718517
Western Australia,Muntadgin,-31.74692003,118.5732372
Western Australia,Nippering,-33.26331006,117.6863803
Western Australia,Northcliffe,-34.6305943,116.1411792
Western Australia,Orana,-34.99598807,117.8592507
Western Australia,Peak Hill (WA),-25.28842431,118.2881392
Western Australia,Porongurup,-34.6638642,117.8800375
Western Australia,Seabird,-31.26450431,115.4557611
Western Australia,South Fremantle,-32.07186615,115.7548483
Western Australia,South Kalgoorlie,-30.76356712,121.4790909
Western Australia,South Kununoppin,-31.22105651,117.9179305
Western Australia,Southern Cross (WA),-31.25313394,119.3482454
Western Australia,Strelley,-20.49237276,119.0027888
Western Australia,Tarin Rock,-33.07732591,118.2156973
Western Australia,Turkey Hill,-30.95381995,119.3764512
Western Australia,Walkaway,-28.94645057,114.8532121
Western Australia,Wamenusking,-32.13481267,117.5656445
Western Australia,Wattleup,-32.16762646,115.8128262
Western Australia,Wedge Island (WA),-30.80274341,115.2547462
Western Australia,Weld Range,-27.06414464,117.5828893
Western Australia,West Coolup,-32.75992985,115.7835524
Western Australia,West Lyons River,-24.27444073,116.0502631
Western Australia,Yanmah,-34.17597358,116.0237059
Tasmania,Adventure Bay,-43.35136384,147.3254236
Tasmania,Bell Bay,-41.12761107,146.8662409
Tasmania,Ben Lomond (Tas.),-41.56561792,147.661869
Tasmania,Beulah (Tas.),-41.43665226,146.3780478
Tasmania,Brooks Bay,-43.23545978,147.0189421
Tasmania,Castle Forbes Bay,-43.1127592,146.9446861
Tasmania,Dowsing Point,-42.82166701,147.2982398
Tasmania,Edith Creek,-40.95877116,145.0668425
Tasmania,Geilston Bay,-42.83097845,147.3500471
Tasmania,Interlaken,-42.15930269,147.1603114
Tasmania,Jericho (Tas.),-42.38386824,147.288786
Tasmania,Lottah,-41.22335259,148.0151182
Tasmania,Lower Snug,-43.08757712,147.2513009
Tasmania,Luina,-41.46079538,145.3810204
Tasmania,Margate (Tas.),-43.02920107,147.2366743
Tasmania,Marrawah,-40.93231251,144.6984149
Tasmania,Mathinna,-41.44764086,147.944938
Tasmania,Mount Stuart (Tas.),-42.87160843,147.3033327
Tasmania,Nabageena,-40.99607581,145.1326228
Tasmania,Neika,-42.94944655,147.2309774
Tasmania,Orielton,-42.72066298,147.5308477
Tasmania,Paradise (Tas.),-41.45852139,146.3363548
Tasmania,Quoiba,-41.20845,146.3358988
Tasmania,Tooms Lake,-42.19699315,147.8240977
Tasmania,Tugrah,-41.20742667,146.3100318
Tasmania,Wivenhoe,-41.07241857,145.9306483
Tasmania,Wyena,-41.18608038,147.2691248
Northern Territory,Galiwinku,-12.02449109,135.5728662
Northern Territory,Karama,-12.40007938,130.9161914
Northern Territory,Katherine,-14.45179152,132.2703567
Northern Territory,McMinns Lagoon,-12.54250974,131.0740362
Northern Territory,Newcastle Waters,-17.37213674,133.4009881
Northern Territory,Peppimenarti,-14.1457115,130.0828355
Northern Territory,Rakula,-13.06024505,130.4452947
Northern Territory,Wickham (NT),-12.55389447,130.9231809
Australian Capital Territory,Acton (ACT),-35.28720177,149.1124478
Australian Capital Territory,Deakin,-35.31920908,149.1031368
Australian Capital Territory,Oaks Estate,-35.34013681,149.2280752
New South Wales,Abbotsbury,-33.87002358,150.8612374
New South Wales,Adamstown Heights,-32.94877828,151.7108801
New South Wales,Alice,-29.05335991,152.5897173
New South Wales,Allynbrook,-32.35155916,151.5485422
New South Wales,Alstonville,-28.84056524,153.4496528
New South Wales,Austral,-33.92348359,150.8081298
New South Wales,Avon (NSW),-34.42547198,150.6686748
New South Wales,Avondale (NSW),-34.52392434,150.7453367
New South Wales,Balfours Peak,-29.47018961,150.7644496
New South Wales,Balladoran,-31.87593778,148.6011201
New South Wales,Barellan,-34.18294151,146.5956673
New South Wales,Basin View,-35.09123104,150.5554774
New South Wales,Bellbird,-32.85362283,151.3165182
New South Wales,Bendemeer,-30.80356427,151.1764804
New South Wales,Berrima,-34.46863945,150.3309786
New South Wales,Bingleburra,-32.37695988,151.618172
New South Wales,Blackmans Point,-31.38957391,152.8309641
New South Wales,Bland,-34.01459075,147.634019
New South Wales,Blue Mountains National Park,-33.89584257,150.3565965
New South Wales,Bom Bom,-29.76516633,152.9699272
New South Wales,Bombo,-34.65367,150.8523161
New South Wales,Bondi Forest,-37.15331597,149.213541
New South Wales,Bonville,-30.37487763,153.017114
New South Wales,Boorolong,-30.34575208,151.4570724
New South Wales,Botobolar,-32.52423526,149.8048768
New South Wales,Bournewood,-32.74972982,148.7629108
New South Wales,Brookvale,-33.76329125,151.2698592
New South Wales,Brucedale,-35.00849868,147.4290829
